,School,Major,Sem_year,Semester,Year,Batch,Course,Credits,Grade
3274,School of Engineering,CSD,Spring 2018,Spring,2018,2015,MGT102,3.0,B
3275,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC805,1.5,C
3276,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,C-
3277,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC302,1.5,B
3278,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,B
3279,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC510,3.0,B-
3280,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC704,4.0,B-
3281,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC329,1.5,A-
3282,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,B
3283,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC411,1.5,C
3284,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC103,1.5,D
3285,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC805,1.5,B-
3286,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC801,1.5,B
3287,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC823,1.5,C-
3288,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CED308,4.0,B
3289,School of Engineering,CED,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,B
3290,School of Engineering,CED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,B
3291,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,CCC801,1.5,D
3292,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C-
3293,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,CCC704,4.0,C
3294,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,CCC602,1.5,B
3295,School of Engineering,CED,Spring 2017,Spring,2017,2015,CCC214,1.5,C
3296,School of Engineering,CED,Spring 2017,Spring,2017,2015,CCC319,1.5,B
3297,School of Engineering,CED,Spring 2017,Spring,2017,2015,ECO102,4.0,B
3298,School of Engineering,CED,Spring 2017,Spring,2017,2015,CCC103,1.5,B
3299,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,CCC402,1.5,B-
3300,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,CCC329,1.5,A-
3301,School of Engineering,CED,Spring 2018,Spring,2018,2015,CCC805,1.5,B
3302,School of Humanities & Soc Sci,SOC,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A-
3303,School of Humanities & Soc Sci,SOC,Spring 2016,Spring,2016,2015,ENG114,3.0,F
3304,School of Humanities & Soc Sci,SOC,Spring 2016,Spring,2016,2015,CCC704,4.0,C
3305,School of Humanities & Soc Sci,SOC,Spring 2016,Spring,2016,2015,ART101,3.0,A-
3306,School of Humanities & Soc Sci,SOC,Spring 2016,Spring,2016,2015,ENG216,3.0,A-
3307,School of Humanities & Soc Sci,SOC,Monsoon 2016,Monsoon,2016,2015,CCC311,1.5,B
3308,School of Humanities & Soc Sci,SOC,Monsoon 2016,Monsoon,2016,2015,CCC224,1.5,B
3309,School of Humanities & Soc Sci,SOC,Monsoon 2016,Monsoon,2016,2015,ENG235,3.0,B
3310,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2015,HIS209,3.0,B
3311,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2015,CCC609,1.5,B
3312,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2015,CCC113,1.5,A
3313,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2015,HIS203,3.0,B
3314,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2015,CCC327,1.5,A-
3315,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2015,ENG342,4.0,B
3316,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2015,CCC822,1.5,B
3317,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2015,ENG446,4.0,A
3318,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2015,CCC115,1.5,A
3319,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2015,CCC711,1.5,A
3320,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2015,ART649,2.0,A-
3321,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,B
3322,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B
3323,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC412,1.5,B-
3324,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC402,1.5,B
3325,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC323,1.5,B
3326,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC614,1.5,B
3327,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC805,1.5,B
3328,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC612,3.0,B
3329,School of Engineering,ECE,Spring 2017,Spring,2017,2015,MAT386,4.0,A
3330,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC624,1.5,A-
3331,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC103,1.5,A
3332,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC319,1.5,A-
3333,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC416,1.5,A-
3334,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC602,1.5,A-
3335,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,A-
3336,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,B-
3337,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,CCC704,4.0,C-
3338,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,B
3339,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,CCC314,1.5,C
3340,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,COM198,4.0,B
3341,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,OHM203,2.0,C
3342,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,COM193,4.0,A-
3343,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,CCC319,1.5,A-
3344,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,CCC103,1.5,B
3345,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,CCC416,1.5,B-
3346,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,CCC228,1.5,B
3347,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,MGT102,3.0,A-
3348,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,CCC512,1.5,C-
3349,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,OHM401,3.0,B
3350,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,CSD101,4.0,D
3351,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B-
3352,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC312,1.5,B-
3353,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC218,1.5,D
3354,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC402,1.5,A
3355,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC323,1.5,A-
3356,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD205,4.0,C
3357,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CHY111,5.0,B
3358,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC506,1.5,A-
3359,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC515,1.5,B-
3360,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC227,1.5,B-
3361,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,PHY201,4.0,A-
3362,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC319,1.5,A-
3363,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC416,1.5,A
3364,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CHY332,3.0,A
3365,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC801,1.5,C-
3366,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B
3367,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A-
3368,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC407,1.5,B
3369,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
3370,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC704,4.0,C
3371,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC224,1.5,B
3372,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A
3373,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC319,1.5,A-
3374,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C
3375,School of Engineering,MED,Spring 2017,Spring,2017,2015,ECO422,3.0,A-
3376,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC103,1.5,B-
3377,School of Engineering,MED,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
3378,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC510,3.0,B-
3379,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,PHY207,4.0,C
3380,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC416,1.5,A-
3381,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC329,1.5,A-
3382,School of Engineering,MED,Spring 2018,Spring,2018,2015,MEC401,3.0,B
3383,School of Engineering,MED,Spring 2018,Spring,2018,2015,COM199,4.0,B
3384,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC602,1.5,B
3385,School of Engineering,MED,Spring 2018,Spring,2018,2015,OHM401,3.0,B
3386,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A-
3387,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,B
3388,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
3389,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A
3390,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B-
3391,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC226,1.5,C-
3392,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ISM101,3.0,B
3393,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC609,1.5,B
3394,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ENG240,3.0,B
3395,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC103,1.5,C
3396,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,B
3397,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC319,1.5,C
3398,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC611,1.5,B
3399,School of Engineering,CSD,Spring 2018,Spring,2018,2015,BIO310,3.0,C-
3400,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC801,1.5,B-
3401,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC414,1.5,A-
3402,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A
3403,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,B
3404,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,A
3405,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
3406,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A
3407,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC613,1.5,B
3408,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B
3409,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ECO102,4.0,A
3410,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC319,1.5,B
3411,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC622,1.5,A
3412,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,A-
3413,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC515,1.5,A
3414,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,B
3415,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC821,1.5,A
3416,School of Engineering,CSD,Spring 2018,Spring,2018,2015,ECO221,4.0,A
3417,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC602,1.5,B
3418,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B
3419,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,B
3420,School of Engineering,EED,Spring 2016,Spring,2016,2015,CCC413,1.5,A
3421,School of Engineering,EED,Spring 2016,Spring,2016,2015,CCC407,1.5,A-
3422,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CCC801,1.5,A-
3423,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B-
3424,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CCC613,1.5,A-
3425,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC325,1.5,B-
3426,School of Engineering,EED,Spring 2017,Spring,2017,2015,ECO102,4.0,A
3427,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC510,3.0,C
3428,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CCC710,1.5,B-
3429,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,ECO354,3.0,B
3430,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CCC329,1.5,A-
3431,School of Engineering,EED,Spring 2018,Spring,2018,2015,CED308,4.0,A-
3432,School of Engineering,EED,Spring 2018,Spring,2018,2015,CCC510,3.0,A-
3433,School of Engineering,EED,Spring 2018,Spring,2018,2015,ECO221,4.0,B
3434,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,B
3435,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C-
3436,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC801,1.5,B-
3437,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,D
3438,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC805,1.5,C-
3439,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC319,1.5,B-
3440,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC704,4.0,B
3441,School of Engineering,MED,Spring 2017,Spring,2017,2015,MAT430,4.0,C-
3442,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC402,1.5,B-
3443,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC627,1.5,B-
3444,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC615,1.5,B-
3445,School of Engineering,MED,Spring 2018,Spring,2018,2015,ISM101,3.0,B-
3446,School of Engineering,MED,Spring 2018,Spring,2018,2015,CED308,4.0,B
3447,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC103,1.5,C
3448,School of Engineering,MED,Spring 2018,Spring,2018,2015,OHM401,3.0,B
3449,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC510,3.0,A-
3450,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A
3451,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B
3452,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC402,1.5,A
3453,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC801,1.5,A
3454,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD207,4.0,A-
3455,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC412,1.5,A
3456,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,OHM103,3.0,A-
3457,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC612,3.0,A
3458,School of Engineering,ECE,Spring 2017,Spring,2017,2015,MEC102,3.0,B
3459,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC624,1.5,A-
3460,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,MKT202,3.0,A
3461,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,FAC203,2.0,A
3462,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC103,1.5,A-
3463,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MGT201,1.5,B-
3464,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC805,1.5,A
3465,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MKT201,3.0,B-
3466,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A
3467,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C
3468,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,B-
3469,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC815,1.5,B-
3470,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC704,4.0,B
3471,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
3472,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B-
3473,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC414,1.5,A-
3474,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A
3475,School of Engineering,MED,Spring 2017,Spring,2017,2015,SOC114,3.0,B
3476,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC622,1.5,B-
3477,School of Engineering,MED,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
3478,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC810,1.5,A
3479,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,C
3480,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC630,1.5,B
3481,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC103,1.5,A
3482,School of Engineering,MED,Spring 2018,Spring,2018,2015,ECO221,4.0,B-
3483,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B
3484,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC402,1.5,A
3485,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
3486,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC801,1.5,B
3487,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC412,1.5,A
3488,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C
3489,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC319,1.5,A
3490,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC103,1.5,A-
3491,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC323,1.5,A-
3492,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC622,1.5,A
3493,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC311,1.5,A
3494,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC411,1.5,A-
3495,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,A-
3496,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC805,1.5,A-
3497,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,A-
3498,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ADP110,4.0,A
3499,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,C
3500,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
3501,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC402,1.5,A-
3502,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC411,1.5,B-
3503,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC614,1.5,B-
3504,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC805,1.5,B-
3505,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC323,1.5,A-
3506,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B
3507,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC226,1.5,C
3508,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC622,1.5,A-
3509,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
3510,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC821,1.5,B
3511,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC515,1.5,B
3512,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,B
3513,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ECO221,4.0,B
3514,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,B-
3515,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B
3516,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A-
3517,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
3518,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC704,4.0,B-
3519,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC815,1.5,B-
3520,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC801,1.5,B-
3521,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC323,1.5,A-
3522,School of Engineering,MED,Spring 2017,Spring,2017,2015,MAT430,4.0,B
3523,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC103,1.5,A-
3524,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC510,3.0,B
3525,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC512,1.5,C
3526,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CHD213,3.0,C-
3527,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC402,1.5,B-
3528,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,MAT160,4.0,C
3529,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC805,1.5,B
3530,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC319,1.5,A-
3531,School of Engineering,MED,Spring 2018,Spring,2018,2015,OHM401,3.0,B
3532,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A
3533,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC302,1.5,A
3534,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,A
3535,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC407,1.5,A-
3536,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC801,1.5,A
3537,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC617,1.5,A
3538,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,MAT260,4.0,C
3539,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC402,1.5,B
3540,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC820,1.5,C
3541,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC311,1.5,A-
3542,School of Engineering,CSD,Spring 2017,Spring,2017,2015,MAT430,4.0,B
3543,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC114,1.5,B
3544,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC411,1.5,A
3545,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT280,4.0,A-
3546,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT386,4.0,A-
3547,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC103,1.5,A-
3548,School of Engineering,CSD,Spring 2018,Spring,2018,2015,MAT434,4.0,A
3549,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC319,1.5,A
3550,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A
3551,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,C
3552,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B-
3553,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC704,4.0,B
3554,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C-
3555,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC101,1.5,A-
3556,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,A-
3557,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC407,1.5,A-
3558,School of Engineering,MED,Spring 2017,Spring,2017,2015,OHM203,2.0,B-
3559,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC319,1.5,A
3560,School of Engineering,MED,Spring 2017,Spring,2017,2015,DES111,4.0,B
3561,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC225,1.5,B
3562,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC103,1.5,A-
3563,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,A-
3564,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC801,1.5,B-
3565,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC626,1.5,F
3566,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC402,1.5,B
3567,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC510,3.0,A-
3568,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC801,1.5,B-
3569,School of Engineering,MED,Spring 2018,Spring,2018,2015,OHM401,3.0,C
3570,School of Engineering,MED,Spring 2018,Spring,2018,2015,DES121,4.0,B
3571,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B
3572,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC608,1.5,C
3573,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC501,1.5,C-
3574,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC801,1.5,B-
3575,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A-
3576,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC412,1.5,A
3577,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC214,1.5,A
3578,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC602,1.5,A
3579,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC515,1.5,B
3580,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC624,1.5,A-
3581,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC414,1.5,A-
3582,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MAT386,4.0,A
3583,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC409,1.5,A-
3584,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MAT442,4.0,B-
3585,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC801,1.5,C
