,School,Major,Sem_year,Semester,Year,Batch,Course,Credits,Grade
2725,School of Humanities & Soc Sci,SOC,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A-
2726,School of Humanities & Soc Sci,SOC,Spring 2016,Spring,2016,2015,CCC218,1.5,F
2727,School of Humanities & Soc Sci,SOC,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
2728,School of Humanities & Soc Sci,SOC,Spring 2016,Spring,2016,2015,CCC704,4.0,B-
2729,School of Humanities & Soc Sci,SOC,Monsoon 2016,Monsoon,2016,2015,CCC410,1.5,A
2730,School of Humanities & Soc Sci,SOC,Monsoon 2016,Monsoon,2016,2015,CCC222,1.5,C
2731,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2015,CCC615,1.5,B-
2732,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2015,CCC225,1.5,B
2733,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2015,CCC228,1.5,A
2734,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2015,CCC327,1.5,A-
2735,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,B
2736,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,B
2737,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC319,1.5,A-
2738,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A-
2739,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC805,1.5,A
2740,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC103,1.5,B
2741,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC614,1.5,B-
2742,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC411,1.5,A-
2743,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC801,1.5,A
2744,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC416,1.5,B
2745,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,B
2746,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,A
2747,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC302,1.5,A
2748,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC602,1.5,A-
2749,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,B-
2750,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC103,1.5,B
2751,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC319,1.5,A-
2752,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC613,1.5,A
2753,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC626,1.5,A-
2754,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC629,1.5,B-
2755,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC805,1.5,A-
2756,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC823,1.5,C
2757,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,B-
2758,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A
2759,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC704,4.0,C
2760,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC805,1.5,A-
2761,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,C
2762,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC103,1.5,B
2763,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC319,1.5,B
2764,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC323,1.5,A-
2765,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC602,1.5,A-
2766,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC821,1.5,B
2767,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC114,1.5,B-
2768,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC411,1.5,C
2769,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC630,1.5,A-
2770,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B
2771,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC402,1.5,A-
2772,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC801,1.5,A-
2773,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
2774,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC407,1.5,A-
2775,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC412,1.5,B-
2776,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC622,1.5,B-
2777,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC618,1.5,C
2778,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC611,1.5,A
2779,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC515,1.5,B-
2780,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC624,1.5,B
2781,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC805,1.5,B-
2782,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC414,1.5,A
2783,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC602,1.5,A-
2784,School of Humanities & Soc Sci,ENG,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A
2785,School of Humanities & Soc Sci,ENG,Spring 2016,Spring,2016,2015,CCC704,4.0,B
2786,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2015,CCC319,1.5,C-
2787,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2015,CCC314,1.5,A-
2788,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2015,CCC611,1.5,A-
2789,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2015,CCC217,3.0,A
2790,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2015,CCC402,1.5,A
2791,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2015,CCC805,1.5,B
2792,School of Natural Sciences,PHY,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A-
2793,School of Natural Sciences,PHY,Spring 2016,Spring,2016,2015,CCC218,1.5,A
2794,School of Natural Sciences,PHY,Spring 2016,Spring,2016,2015,CCC704,4.0,B-
2795,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,CCC223,1.5,B-
2796,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,CCC319,1.5,B-
2797,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A
2798,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2015,CCC609,1.5,A-
2799,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2015,CCC225,1.5,A-
2800,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2015,CCC227,1.5,A
2801,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2015,CCC822,1.5,A
2802,School of Engineering,CHD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A-
2803,School of Engineering,CHD,Spring 2016,Spring,2016,2015,CCC608,1.5,C-
2804,School of Engineering,CHD,Spring 2016,Spring,2016,2015,CCC815,1.5,B
2805,School of Engineering,CHD,Spring 2016,Spring,2016,2015,CCC704,4.0,A-
2806,School of Engineering,CHD,Monsoon 2016,Monsoon,2016,2015,CCC817,1.5,B-
2807,School of Engineering,CHD,Monsoon 2016,Monsoon,2016,2015,CCC214,1.5,B
2808,School of Engineering,CHD,Spring 2017,Spring,2017,2015,CCC226,1.5,C
2809,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2015,CCC418,1.5,B
2810,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2015,CCC114,1.5,B
2811,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2015,CCC411,1.5,B
2812,School of Engineering,CHD,Spring 2018,Spring,2018,2015,CCC229,1.5,B-
2813,School of Engineering,CHD,Spring 2018,Spring,2018,2015,CCC805,1.5,C-
2814,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A-
2815,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,CCC412,1.5,C
2816,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
2817,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,CCC704,4.0,B-
2818,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,CCC101,1.5,B
2819,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A
2820,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,CCC319,1.5,B
2821,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,CCC801,1.5,B-
2822,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,CCC103,1.5,B
2823,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,B
2824,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC801,1.5,B
2825,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A-
2826,School of Engineering,EED,Spring 2016,Spring,2016,2015,CCC704,4.0,A
2827,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CCC214,1.5,B
2828,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CCC617,1.5,A
2829,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CCC323,1.5,A-
2830,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC622,1.5,B
2831,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC411,1.5,B
2832,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC618,1.5,B-
2833,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CCC515,1.5,A
2834,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CCC103,1.5,C
2835,School of Engineering,EED,Spring 2018,Spring,2018,2015,CCC602,1.5,A-
2836,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,C
2837,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B
2838,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC402,1.5,B-
2839,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC302,1.5,B
2840,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC801,1.5,B
2841,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC512,1.5,B
2842,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC622,1.5,A
2843,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC103,1.5,B
2844,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC323,1.5,A-
2845,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC626,1.5,B-
2846,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC319,1.5,C
2847,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC805,1.5,A-
2848,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B-
2849,School of Engineering,EED,Spring 2016,Spring,2016,2015,CCC816,1.5,A
2850,School of Engineering,EED,Spring 2016,Spring,2016,2015,CCC801,1.5,B
2851,School of Engineering,EED,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
2852,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CCC805,1.5,A-
2853,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A
2854,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC818,1.5,D
2855,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC618,1.5,F
2856,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CCC103,1.5,A
2857,School of Engineering,EED,Spring 2018,Spring,2018,2015,CCC319,1.5,A-
2858,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B-
2859,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC302,1.5,B
2860,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC402,1.5,A-
2861,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC816,1.5,A
2862,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC323,1.5,A-
2863,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC103,1.5,C
2864,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC817,1.5,A
2865,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC621,3.0,B-
2866,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC113,1.5,B
2867,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC805,1.5,A-
2868,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC613,1.5,A-
2869,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC319,1.5,A
2870,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC103,1.5,A
2871,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC602,1.5,B
2872,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,B
2873,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,C-
2874,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC411,1.5,B
2875,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC801,1.5,B
2876,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC510,3.0,C
2877,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC103,1.5,B-
2878,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC515,1.5,B
2879,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC319,1.5,B
2880,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC602,1.5,C-
2881,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,B-
2882,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,A
2883,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC412,1.5,A-
2884,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC323,1.5,A-
2885,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A-
2886,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC614,1.5,A-
2887,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC510,3.0,A
2888,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC411,1.5,A
2889,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC602,1.5,A-
2890,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC805,1.5,B
2891,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,C
2892,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,B
2893,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC704,4.0,C
2894,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC602,1.5,B-
2895,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC323,1.5,A-
2896,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC206,1.5,C-
2897,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC402,1.5,C
2898,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC626,1.5,D
2899,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC822,1.5,B
2900,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC403,1.5,D
2901,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A-
2902,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC801,1.5,C
2903,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,B-
2904,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC805,1.5,C
2905,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC414,1.5,A-
2906,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC704,4.0,B
2907,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC512,1.5,C
2908,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC613,1.5,A-
2909,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC114,1.5,C
2910,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC510,3.0,A-
2911,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC602,1.5,A-
2912,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC103,1.5,B
2913,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A-
2914,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A-
2915,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC319,1.5,B
2916,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,B
2917,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC409,1.5,B-
2918,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A-
2919,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC801,1.5,B-
2920,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC621,3.0,A
2921,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC805,1.5,A-
2922,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,C
2923,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC815,1.5,B-
2924,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,B-
2925,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,C
2926,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC617,1.5,A
2927,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC510,3.0,A
2928,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC114,1.5,B
2929,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC411,1.5,B-
2930,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC805,1.5,A
2931,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC630,1.5,A
2932,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,B-
2933,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC402,1.5,A-
2934,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC815,1.5,C
2935,School of Engineering,ECE,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
2936,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC323,1.5,A-
2937,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CCC407,1.5,B-
2938,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC510,3.0,A
2939,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CCC206,1.5,A-
2940,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CCC411,1.5,B
2941,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CCC319,1.5,C
2942,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A
2943,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
2944,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,A
2945,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A
2946,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC622,1.5,A
2947,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC414,1.5,A-
2948,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC228,1.5,B-
2949,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC416,1.5,A-
2950,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC626,1.5,A
2951,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC801,1.5,B
2952,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A-
2953,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC704,4.0,A-
2954,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,B-
2955,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC613,1.5,B
2956,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC319,1.5,B-
2957,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC323,1.5,A-
2958,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC103,1.5,C
2959,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC602,1.5,B
2960,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC407,1.5,A-
2961,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC114,1.5,C
2962,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC630,1.5,A-
2963,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC805,1.5,C-
2964,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC411,1.5,B-
2965,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,B
2966,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
2967,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,A
2968,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC319,1.5,A-
2969,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A
2970,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC805,1.5,B-
2971,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC103,1.5,B
2972,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC614,1.5,B-
2973,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC821,1.5,B
2974,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC114,1.5,B
2975,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,C
2976,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A-
2977,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC704,4.0,B
2978,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC801,1.5,B-
2979,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC817,1.5,A-
2980,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC805,1.5,B
2981,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC402,1.5,B
2982,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC323,1.5,A-
2983,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC627,1.5,A-
2984,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC103,1.5,C
2985,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC319,1.5,A-
2986,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A-
2987,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,CCC801,1.5,D
2988,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC412,1.5,B-
2989,School of Engineering,MED,Spring 2016,Spring,2016,2015,CCC704,4.0,B-
2990,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,B
2991,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC319,1.5,A-
2992,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CCC215,1.5,B
2993,School of Engineering,MED,Spring 2017,Spring,2017,2015,CCC103,1.5,B-
2994,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CCC114,1.5,C
2995,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC602,1.5,B-
2996,School of Engineering,MED,Spring 2018,Spring,2018,2015,CCC805,1.5,C
2997,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A
2998,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,CCC412,1.5,B
2999,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
3000,School of Engineering,CSD,Spring 2016,Spring,2016,2015,CCC704,4.0,A-
3001,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,A-
3002,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,CCC805,1.5,B
3003,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC319,1.5,A-
3004,School of Engineering,CSD,Spring 2017,Spring,2017,2015,CCC214,1.5,C
3005,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC821,1.5,A
3006,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CCC515,1.5,A-
3007,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CCC416,1.5,A
3008,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,C-
3009,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC606,1.5,W
3010,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC407,1.5,W
3011,School of Engineering,EED,Spring 2018,Spring,2018,2015,CCC330,1.5,F
3012,School of Engineering,EED,Spring 2018,Spring,2018,2015,CCC629,1.5,A-
3013,School of Engineering,EED,Spring 2018,Spring,2018,2015,CCC625,1.5,F
3014,School of Engineering,EED,Spring 2018,Spring,2018,2015,CCC215,1.5,F
3015,School of Natural Sciences,PHY,Monsoon 2015,Monsoon,2015,2015,CCC510,3.0,A
3016,School of Natural Sciences,PHY,Spring 2016,Spring,2016,2015,CCC704,4.0,B
3017,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,CCC101,1.5,B-
3018,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,CCC214,1.5,B
3019,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,CCC614,1.5,A-
3020,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,CCC402,1.5,B
3021,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2015,CCC417,1.5,B
3022,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2015,CCC416,1.5,B
3023,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2015,CCC823,1.5,A
3024,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,C
3025,School of Engineering,EED,Spring 2016,Spring,2016,2015,CCC302,1.5,A-
3026,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CCC512,1.5,C
3027,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CCC412,1.5,A
3028,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC323,1.5,A-
3029,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC810,1.5,B-
3030,School of Engineering,EED,Spring 2017,Spring,2017,2015,CCC819,1.5,B
3031,School of Engineering,EED,Spring 2018,Spring,2018,2015,CCC229,1.5,C
3032,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC704,4.0,A-
3033,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2015,CCC302,1.5,A-
3034,School of Engineering,EED,Spring 2016,Spring,2016,2015,CCC801,1.5,A
3035,School of Engineering,EED,Spring 2016,Spring,2016,2015,CCC412,1.5,B
